cid	MDS_01	MDS_02	MDS_03	MDS_04	MDS_05	MDS_06	MDS_07	MDS_08	MDS_09	MDS_10	MDS_11	MDS_12	SESA	MolecularWeight	smiles	TPSA	Complexity	Charge	HBondDonorCount	HBondAcceptorCount	RotatableBondCount	HeavyAtomCount	AtomStereoCount	BondStereoCount	NumValenceElectrons	NumHeteroatoms	MinPartialCharge	MaxPartialCharge	MinAbsPartialCharge	MaxAbsPartialCharge	HallKierAlpha	LabuteASA	NumRings	NumAmideBonds	NumBridgeheadAtoms	NumHeterocycles	NumLipinskiHBA	NumLipinskiHBD	NumSpiroAtoms	NumAliphaticRings	NumAliphaticCarbocycles	NumAliphaticHeterocycles	NumAromaticRings	NumAromaticCarbocycles	NumAromaticHeterocycles	NumSaturatedCarbocycles	NumSaturatedHeterocycles	NumSaturatedRings	FractionCSP3	Eccentricity	Asphericity	InertialShapeFactor	NPR1	NPR2	SpherocityIndex	RadiusOfGyration	MolLogP	MolMR	HeavyAtomCount_2	VanDerWaalsVolume	SASA	C_O	C_O_noCOO	Al_OH	Ar_OH	methoxy	oxime	ester	Al_COO	Ar_COO	COO	COO2	ketone	ether	phenol	aldehyde	quatN	NH2	NH1	NH0	Ar_N	Ar_NH	aniline	Imine	nitrile	hdrzine	hdrzone	nitroso	N_O	nitro	azo	diazo	azide	amide	priamide	amidine	guanido	Nhpyrrole	imide	isocyan	isothiocyan	thiocyan	halogen	alkyl_halide	sulfide	SH	C_S	sulfone	sulfonamd	prisulfonamd	barbitur	urea	term_acetylene	imidazole	furan	thiophene	thiazole	oxazole	pyridine	piperdine	piperzine	morpholine	lactam	lactone	tetrazole	epoxide	unbrch_alkane	bicyclic	benzene	phos_acid	phos_ester	nitro_arom	nitro_arom_nonortho	dihydropyridine	phenol_noOrthoHbond	Al_OH_noTert	benzodiazepine	para_hydroxylation	allylic_oxid	aryl_methyl	Ndealkylation1	Ndealkylation2	alkyl_carbamate	ketone_Topliss	ArN	HOCCN	primary_alcohol	secondary_alcohol	tertiary_alcohol	coumarin	thiophenol	hydroxyamino	SolventExcludedVolume	VoidVolume	PackingDensity
11119	-1.0811059651871535	0.10100242715198626	-0.013684751714591449	-0.18774991926447285	-0.29381421489674037	-1.3712496553926805	-0.7878727926763466	0.5161013797969715	0.05506319605083643	-0.12427490759942054	0.06401386085202451	0.4968273090621759	176.099	177.02	COC1=C(C=C(C=C1)Cl)Cl	9.2	108	0	0	1	1	10	0	0	54	3	-0.4951979211619912	0.13705323964777272	0.13705323964777272	0.4951979211619912	-0.4000000000000002	77.94624591817065	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0.14285714285714285	0.9631803339754856	0.4096673774496492	0.002341781277838025	0.2688561776170893	0.7340224385562574	0.04492851635023723	2.5680908044189086	3.0020000000000016	43.01400000000002	10	137.117	175.50579324379797	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	141.654	4.537	0.968
11124	-0.5257255944034366	-1.2428578322288537	-0.4979064214459618	0.11061941747242378	0.07621736107888617	-0.28223670908035386	0.09186464276742336	-0.31008474858801205	0.30369592282886065	-0.24940900136357308	0.3406520532240989	-0.753700893282126	124.650	88.11	CCC(=O)OC	26.3	49	0	0	2	2	6	0	0	36	2	-0.46900295028300515	0.30472073144092393	0.30472073144092393	0.46900295028300515	-0.53	48.34890870191254	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0.75	0.9833183085732491	0.5512455394752961	0.016579840302683193	0.18189311153709073	0.8529501993111044	0.18559792990613216	1.8072210897802277	0.5694	22.30699999999999	6	90.429	145.91171943476095	1	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	93.704	3.275	0.965
11334	-0.1866328702585712	0.3036712020018381	0.9133645729039981	1.0341570889190033	-0.4000108103303843	0.15439455475571282	-0.7357608700081368	0.35650633800794984	-0.22361447471040116	0.046429549942641465	-0.11630203080308091	0.445791209208467	152.601	163.0	C1=CC(=C(C(=C1)Cl)Cl)O	20.2	97	0	1	1	0	9	0	0	48	3	-0.506337987443325	0.29317547203556804	0.29317547203556804	0.506337987443325	-0.4000000000000001	68.53872158425483	1	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0.0	0.9010551447403011	0.263185264899453	0.001724912402411548	0.43370453783311386	0.5662954621887007	2.4158410506999454e-11	2.1549799634393874	2.6990000000000003	38.12680000000001	9	119.874	149.13505438963122	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124.035	4.161	0.966
11502	-0.5536664058040769	-0.29211713467373934	0.6719103259165192	0.6390831529675199	-0.7328075454235642	-0.02413639956242108	-1.0514575430737014	0.5794157183019337	-0.48381356895827254	0.3750516041738214	-0.9558702366715695	-0.21382013314805584	217.576	180.24	C1=CC=C(C=C1)C=CC2=CC=CC=C2	0.0	149	0	0	0	2	14	0	1	68	0	-0.062226099107525704	0.06292358201721737	0.062226099107525704	0.06292358201721737	-1.8199999999999994	101.38842452418366	2	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0.0	0.9960333314619346	0.7568100732568623	0.005051718425414684	0.08898091153073147	0.911019088530841	1.43244212823212e-10	3.3531895858093117	3.857000000000003	61.81200000000003	14	181.084	245.15829820304964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185.937	4.853	0.974
11782	-0.47495777542074524	-0.6221273874013161	0.13669043297115466	0.4513377742159544	0.14843212844995252	0.7516584716455452	0.16875520827486903	0.12308562101391644	-0.720181940867611	-0.12842343985330743	0.06733669063499394	0.022157994142893832	179.008	150.17	CC1=C(C(=CC=C1)C(=O)O)C	37.3	154	0	1	2	1	11	0	0	58	2	-0.47763192182171876	0.3354605726329041	0.3354605726329041	0.47763192182171876	-1.31	79.6183605747319	1	0	0	0	2	1	0	0	0	0	1	1	0	0	0	0	0.2222222222222222	0.9425453841123855	0.329703973288371	0.0025404697908178275	0.33407813290970656	0.6748366145287359	0.0698598344938304	2.306122218343739	2.00164	42.87530000000002	11	143.286	199.93998539739945	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	148.623	5.337	0.964
11833	-0.574820807243282	1.1313535533749501	-0.12445602579192079	-0.7442815193007809	-0.6192989207619339	0.6363937809610881	-0.6991921919429499	-0.824053142386298	-0.35093920575153914	-0.2586450874856027	-0.18155678093547759	0.036643741673464736	174.793	160.17	CC1=CC(=O)OC2=CC=CC=C12	26.3	230	0	0	2	0	12	0	0	60	2	-0.42271165539597294	0.33595995088181113	0.33595995088181113	0.42271165539597294	-1.5699999999999998	80.68411269102405	2	0	0	1	2	0	0	0	0	0	2	1	1	0	0	0	0.1	0.9330957990746102	0.30769343944820177	0.002084174761951468	0.35962790457543053	0.6440769343054406	0.03251279936512796	2.3183750381394144	2.10142	47.22100000000002	12	143.041	189.91758153726374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	147.183	4.142	0.972
11970	-0.4045224317735771	-0.2045273882604476	0.44798942028188654	1.433907260313805	0.34085359072133947	0.7881885333018043	0.4060116799361573	0.10052543524916034	-0.4730228668767115	-0.22651592865018103	0.3167657140738373	-0.27167993766726534	176.182	152.15	C1=CC=C(C(=C1)CC(=O)O)O	57.5	144	0	2	3	2	11	0	0	58	3	-0.507659155533224	0.30745937710920423	0.30745937710920423	0.507659155533224	-1.51	75.32438147032293	1	0	0	0	3	2	0	0	0	0	1	1	0	0	0	0	0.125	0.944142971958632	0.3137131681956767	0.0031488134611991838	0.3295361110730081	0.7964497280758739	0.24796651401484252	2.315713599366703	1.0192999999999997	39.446600000000004	11	136.989	194.3630460810159	1	0	0	1	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	144.174	7.184	0.950
12167	-0.9230713846035443	-0.09029478157937172	-0.0931768283319563	-0.2676640590405384	-0.5580968251675531	-0.9863492594490365	-1.0239838754547421	0.4142646080640127	-0.021733571668143874	-0.17374394582101474	-0.07392561630640168	0.10338507164066023	157.839	142.58	COC1=CC=C(C=C1)Cl	9.2	77	0	0	1	1	9	0	0	48	2	-0.49676675880782234	0.11846265561702203	0.11846265561702203	0.49676675880782234	-0.6900000000000002	69.04795019145682	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0.14285714285714285	0.9935944704389765	0.6991642830417206	0.00913591165939866	0.1130045499663167	0.8907638792868661	0.045093570798039016	2.4622334967601316	2.3486000000000002	38.00400000000001	9	122.986	168.5154976944875	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	126.719	3.733	0.971
12468	-0.19981463748580686	-0.01291313091925031	0.6846875956371441	0.419819704983131	-0.5810753744849588	-0.07250758091160336	-0.9975336992956358	0.03414928319462143	-0.04657905011974498	0.23278824957813782	-0.18954810607408695	0.4757970837943959	172.024	215.9	C1=C(C=C(C(=C1Cl)Cl)Cl)Cl	0.0	104	0	0	0	0	10	0	0	54	4	-0.08423147288483936	0.0779030660373676	0.0779030660373676	0.08423147288483936	0.3799999999999999	81.45440902735928	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0.0	0.9175641763172432	0.2814648351409659	0.0010129550381161611	0.397587703958836	0.6024122960418027	5.44845793271368e-12	2.6321768836478077	4.3002	46.482000000000006	10	139.276	153.2279185999217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144.846	5.570	0.962
13410	-1.3272700770153274	-0.7774706245497824	-0.7693864517966857	-0.34332486336751245	0.2537064181015475	0.732678246146441	0.0037889260989299213	-0.08553129630781199	0.32786506588991005	0.5978250776946864	0.1014948575430688	0.9863147777119287	183.361	170.59	CC(=O)OC1=CC=C(C=C1)Cl	26.3	139	0	0	2	2	11	0	0	58	3	-0.42673211355921825	0.3075239505873147	0.3075239505873147	0.42673211355921825	-1.02	79.57441440589716	1	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0.125	0.9931269184321162	0.6927565270586558	0.006618476915187578	0.11704240208372763	0.9733312718095575	0.10609901558058303	2.7745561149850384	2.2653000000000008	42.76100000000002	11	142.641	197.4005699680124	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	149.740	7.098	0.953
13601	1.3377380178229084	-0.6252489741813118	0.7649805233889161	0.07201000502326142	-0.6323198919869434	-0.03556531211336548	-0.4507548924803491	0.07990606105972427	0.27130783292924243	-0.15021441207737032	0.11627983919104427	-0.16006343889090668	149.572	116.16	C1CCC(C(C1)O)O	40.5	62	0	2	2	0	8	2	0	48	2	-0.3904366351908915	0.21057968026860172	0.21057968026860172	0.3904366351908915	-0.08	66.17958446894364	1	0	0	0	2	2	0	1	1	0	0	0	0	1	0	1	1.0	0.8895119195705203	0.2074074699585333	0.003654263625332034	0.4569119662932544	0.6426494207400845	0.410384679731719	1.8650558679679836	0.28220000000000006	30.481599999999982	8	116.883	176.57175331365548	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	0	0	0	0	123.781	6.898	0.944
14104	-0.734480559438001	-0.12897501536575867	0.10473885714150132	-0.4701567645728594	-0.200287444281442	-1.6594443389773732	-0.5493606574342899	0.3635002000124893	-0.09464635140877063	-0.32000364273541165	0.22687057986671308	0.7924093021675442	222.704	164.24	CC1=CC(=C(C=C1)C(C)C)OC	9.2	131	0	0	1	2	12	0	0	66	1	-0.4964569142076688	0.12207129770870348	0.12207129770870348	0.4964569142076688	-0.98	96.84918692367181	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0.45454545454545453	0.9119253992683449	0.23799668503116514	0.0016603012381245484	0.41035602367854884	0.6847759700975687	0.20998387073063515	2.531867972976914	3.1270200000000017	51.820000000000036	12	175.875	258.29425977179176	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	185.420	9.544	0.949
14969	4.068378031405782	2.3218331238572323	-2.7666172918749887	0.8117707368561599	13.729142586957515	-0.49052154540332155	-7.554731276185735	-0.08000905202054098	-0.4526294850419865	0.4137949996251809	-0.2999217157057773	-0.06305668732332005	1383.091	1449.2	CC1C(C(CC(O1)OC2C(C(C(OC2OC3=C4C=C5C=C3OC6=C(C=C(C=C6)C(C(C(=O)NC(C(=O)NC5C(=O)NC7C8=CC(=C(C=C8)O)C9=C(C=C(C=C9O)O)C(NC(=O)C(C(C1=CC(=C(O4)C=C1)Cl)O)NC7=O)C(=O)O)CC(=O)N)NC(=O)C(CC(C)C)NC)O)Cl)CO)O)O)(C)N)O	531.0	2960	0	19	26	13	101	18	0	542	35	-0.5078102858634143	0.33044069667051595	0.33044069667051595	0.5078102858634143	-9.199999999999994	690.6977881752617	12	7	11	7	33	21	0	7	0	7	5	5	0	0	2	2	0.42424242424242425	0.8824709603483115	0.20136800360918394	1.686635196122847e-05	0.47036688248847724	0.6284907691696903	0.15049872086992938	7.573945883885919	0.10620000000000607	349.29170000000045	101	1201.907	1563.241174060106	8	7	6	3	0	0	0	1	0	1	1	0	6	3	0	0	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	5	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	38	35	0	0	0	0	1371.393	169.486	0.876
15541	1.9878602927838323	0.10615143065429511	-0.15444888158412004	-0.8086904223812682	-0.2679675093181679	0.31329032896853737	-0.05038177291036308	-0.09179764947322949	0.27698931652221526	-0.1439120391902444	-0.08847174038142401	-0.4549436787594933	332.290	332.35	CC1CC(=O)C2(C(O1)OC3C(C(C(C(C3O2)NC)O)NC)O)O	130.0	478	0	5	9	2	23	9	0	132	9	-0.38965808462913826	0.279549044400257	0.279549044400257	0.38965808462913826	-0.65	167.5460045096521	3	0	0	2	9	5	0	3	1	2	0	0	0	1	2	3	0.9285714285714286	0.9512549190553415	0.34309275064877276	0.0007267821419211522	0.30840570515639876	0.7844591244099719	0.16336739522160262	3.3195378456697706	-2.9255999999999966	76.36380000000004	23	285.356	384.06870406376123	1	1	3	0	0	0	0	0	0	0	0	1	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	25	23	0	0	0	0	308.023	22.668	0.926
15956	-1.3915824828088406	-0.5775302341715218	-0.5284350789527121	-0.40885782663261516	0.5006011228536726	-1.122672265234548	0.535525386019311	0.4278803863558996	-0.23370295681448258	-0.18813139598902745	0.3772536642823215	-0.02673333423861323	261.718	226.23	COC1=CC(=CC(=C1OC)OC)C(=O)OC	54.0	216	0	0	5	5	16	0	0	88	5	-0.49268769336543233	0.3376257574453922	0.3376257574453922	0.49268769336543233	-1.9100000000000001	113.54140371190061	1	0	0	0	5	0	0	0	0	0	1	1	0	0	0	0	0.36363636363636365	0.9339793750252745	0.30332384284537806	0.0008981812489598615	0.35732691897952146	0.6644747022206675	0.07642587275368089	3.041623538830605	1.4989999999999997	57.43750000000003	16	204.979	294.8138968753785	1	1	0	0	4	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	12	0	0	0	0	215.766	10.786	0.950
16666	1.6220224351143375	-0.9770268041544842	0.6803227658067673	-0.3653271684549997	-0.4699635566240879	-0.379704672522232	-0.5862838626178005	-0.08293649653243312	0.3448097574263973	-0.433836179884066	0.45109992337977367	0.13683737565523238	217.962	156.26	CC1CCC(C(C1)O)C(C)C	20.2	120	0	1	1	1	11	3	0	66	1	-0.39282090888948124	0.21045980546925236	0.21045980546925236	0.39282090888948124	-0.04	97.99821291754922	1	0	0	0	1	1	0	1	1	0	0	0	0	1	0	1	1.0	0.9393597967583699	0.2956052676394893	0.0029881925791820033	0.3429331891696604	0.8343954558314258	0.3913655874534356	2.381702394453241	2.4395000000000007	47.34980000000002	11	174.803	257.51133718202084	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	188.729	13.926	0.926
17090	0.17305150473729566	-1.8377001359280978	0.33460338021459196	0.44318751313469035	-0.3420671393137207	-0.4193870440730028	-0.7729148661337267	-1.464390687281547	1.4896677537722258	0.5119811609557704	-0.4968774569646191	-0.1362050665327159	215.233	138.25	CC(CCC=C(C)C)C=C	0.0	116	0	0	0	4	10	1	0	58	0	-0.10281362783747308	0.057513384064901675	0.057513384064901675	0.10281362783747308	-0.52	89.93399299605106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	0.9569475267066517	0.36959880379570015	0.0038206498515083545	0.29026097073155055	0.904654062713673	0.364566484019617	2.5446809250101623	3.5549000000000026	48.02600000000003	10	166.571	254.01878395996235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	178.642	12.071	0.932
17100	1.2074110449008335	-0.8058316891638935	0.8819655960996596	-0.5211655339321272	-0.6579555060283623	-0.315028393233018	-0.5694551027645673	0.170771409458178	0.09172728219381616	-0.0637096200132834	0.10679320873421146	0.5094504126016367	210.838	154.25	CC1=CCC(CC1)C(C)(C)O	20.2	168	0	1	1	1	11	1	0	64	1	-0.39017057506874137	0.21084081819892894	0.21084081819892894	0.39017057506874137	-0.3	94.49866888502933	1	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0.8	0.9673784296253269	0.4257962509495184	0.004302797215092867	0.25333569408126533	0.9078505627304985	0.29730653955904107	2.415448837448873	2.5037000000000007	47.39580000000002	11	169.032	250.13277176021907	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	3	27	0	0	0	181.224	12.192	0.933
17946	-1.5458607060213045	-0.352159157650068	-0.4223761319546091	-0.06288427412165279	0.2886388134201652	0.09160190192405765	-0.024593842807990852	0.641000425541566	-0.37318131213703304	-0.13764180485093808	0.1291267783064245	-0.06339366705726054	181.606	170.59	COC(=O)C1=CC(=CC=C1)Cl	26.3	147	0	0	2	2	11	0	0	58	3	-0.46541689885296705	0.33739541318026606	0.33739541318026606	0.46541689885296705	-1.02	79.57441440589716	1	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0.125	0.9849917449572807	0.5713469778995387	0.0037838190036796077	0.1726014552835849	0.8299565794191679	0.03076199853053999	2.7310816923682113	2.1266	42.79150000000002	11	142.549	190.76230960694696	1	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	147.684	5.136	0.965
18068	2.4005677201001157	1.2716447125023518	-3.654674677697949	1.5007035742115817	-1.4720226754150154	-0.26822160584240856	0.23174275887973125	0.4488237234505646	-0.923881111566203	0.7032464990668408	-0.1929159498273003	0.01560088293039249	501.833	566.3	C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OC3C(C(C(C(O3)CO)O)O)O)O)O	292.0	964	0	9	17	9	36	9	0	206	21	-0.393566513612445	0.4830582396590093	0.393566513612445	0.4830582396590093	-1.3800000000000006	233.89794393471354	3	0	0	3	19	9	0	2	0	2	1	0	1	0	2	2	0.7333333333333333	0.9954877723278188	0.7439105491940311	0.0006349516499724345	0.09488991066386708	0.9699345965045518	0.13997807706414797	5.417431215316808	-4.793699999999996	108.78610000000003	36	415.967	558.792360488702	0	0	6	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	34	0	0	0	0	460.590	44.622	0.903
18950	1.6170202035384202	-0.07328132103641762	-0.4140159406861772	1.024535348308375	-0.6101731697381859	-0.16130114488420436	-0.4390180130299138	-0.34145567611057004	0.7995179497097888	-0.389709048761957	-0.11940962998680531	-0.562016954357183	190.431	180.16	C(C1C(C(C(C(O1)O)O)O)O)O	110.0	151	0	5	6	1	12	5	0	72	6	-0.3935665160029449	0.21346340981011272	0.21346340981011272	0.3935665160029449	-0.24000000000000002	85.93584172942023	1	0	0	1	6	5	0	1	0	1	0	0	0	0	1	1	1.0	0.9030637002822774	0.23318278366557574	0.0015803525297677374	0.4295066393345752	0.6400329940486128	0.2634998098545433	2.327216371203573	-3.2213999999999987	35.98599999999999	12	149.912	219.4402708366771	0	0	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	19	0	0	0	0	161.402	11.490	0.929
19089	-0.7910629161765489	-0.3400699578256843	-0.14283925786890356	0.5542904100441994	-0.5620666193468535	-0.48935564851010405	-0.9044418031082362	0.5482237369598658	0.21511812049684664	-0.4801579078366814	0.3879290415678929	0.21484307147212148	183.038	136.19	COCCC1=CC=CC=C1	9.2	74	0	0	1	3	10	0	0	54	1	-0.38434541941313666	0.06256179895300135	0.06256179895300135	0.38434541941313666	-0.8200000000000001	78.49942069420739	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0.3333333333333333	0.9651173616029938	0.41390524215534996	0.004961456620947402	0.26181764327958534	0.9225028355681592	0.3599278021807243	2.3864041424413247	1.8755	42.02200000000002	10	141.986	215.1117600074379	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	0	0	0	0	148.972	6.986	0.953
19212	2.377128541958814	-1.0765061961202222	0.6582988554799606	-1.175675205597429	-0.13908119461935559	-0.04163642547201079	-0.16727301990492624	-0.49377925557600566	-0.36885444066960343	-1.0223202771957574	0.8316298683585498	0.4001214573941298	507.423	464.6	CC(C1CCC2(C1(CCC3C2=CC(=O)C4C3(CC(C(C4)O)O)C)C)O)C(CCC(C)(C)O)O	118.0	821	0	5	6	5	33	10	0	188	6	-0.39283984698196794	0.21136622813142641	0.21136622813142641	0.39283984698196794	-0.7900000000000003	259.8995625148838	4	0	0	0	6	5	0	4	4	0	0	0	0	3	0	3	0.8888888888888888	0.9905276730395898	0.6471008609547708	0.0007103734189574237	0.13731325115507148	0.9626650258691308	0.21875369998109573	4.722486495180883	2.7391000000000023	125.14200000000007	33	448.836	582.7008009949864	1	1	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	15	15	36	0	0	0	491.622	42.787	0.913
