cid	MolecularWeight	smiles	TPSA	Complexity	Charge	HBondDonorCount	HBondAcceptorCount	RotatableBondCount	HeavyAtomCount	AtomStereoCount	BondStereoCount	NumValenceElectrons	NumHeteroatoms	MinPartialCharge	MaxPartialCharge	MinAbsPartialCharge	MaxAbsPartialCharge	HallKierAlpha	LabuteASA	NumRings	NumAmideBonds	NumBridgeheadAtoms	NumHeterocycles	NumLipinskiHBA	NumLipinskiHBD	NumSpiroAtoms	NumAliphaticRings	NumAliphaticCarbocycles	NumAliphaticHeterocycles	NumAromaticRings	NumAromaticCarbocycles	NumAromaticHeterocycles	NumSaturatedCarbocycles	NumSaturatedHeterocycles	NumSaturatedRings	FractionCSP3	Eccentricity	Asphericity	InertialShapeFactor	NPR1	NPR2	SpherocityIndex	RadiusOfGyration	MolLogP	MolMR	HeavyAtomCount	VanDerWaalsVolume	SASA	C_O	C_O_noCOO	Al_OH	Ar_OH	methoxy	oxime	ester	Al_COO	Ar_COO	COO	COO2	ketone	ether	phenol	aldehyde	quatN	NH2	NH1	NH0	Ar_N	Ar_NH	aniline	Imine	nitrile	hdrzine	hdrzone	nitroso	N_O	nitro	azo	diazo	azide	amide	priamide	amidine	guanido	Nhpyrrole	imide	isocyan	isothiocyan	thiocyan	halogen	alkyl_halide	sulfide	SH	C_S	sulfone	sulfonamd	prisulfonamd	barbitur	urea	term_acetylene	imidazole	furan	thiophene	thiazole	oxazole	pyridine	piperdine	piperzine	morpholine	lactam	lactone	tetrazole	epoxide	unbrch_alkane	bicyclic	benzene	phos_acid	phos_ester	nitro_arom	nitro_arom_nonortho	dihydropyridine	phenol_noOrthoHbond	Al_OH_noTert	benzodiazepine	para_hydroxylation	allylic_oxid	aryl_methyl	Ndealkylation1	Ndealkylation2	alkyl_carbamate	ketone_Topliss	ArN	HOCCN	primary_alcohol	secondary_alcohol	tertiary_alcohol	coumarin	thiophenol	hydroxyamino
173273	312.4	CC(C)C1=C(C2=C(C=C1)C3(CCC4=C(C3CC2)COC4=O)C)O	46.5	549	0	1	3	1	23	2	0	122	3	-0.5073631155817506	0.3339158411675994	0.3339158411675994	0.5073631155817506	-1.77	170.7087595721789	4	0	0	1	3	1	0	3	2	1	1	1	0	0	0	0	0.55	0.9854586707976836	0.5756823541665791	0.0012805977309347579	0.16991529698547714	0.9132191130664815	0.2011174871910582	3.740647401920379	3.982900000000004	88.57780000000004	23	294.8160000000001	391.50060517050895	1	1	0	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0
1738	182.17	COC1=C(C=CC(=C1)CC(=O)O)O	66.8	181	0	2	4	3	13	0	0	70	4	-0.504254602281173	0.3073171596154548	0.3073171596154548	0.504254602281173	-1.71	89.61280981456204	1	0	0	0	4	2	0	0	0	0	1	1	0	0	0	0	0.2222222222222222	0.9666176152869798	0.4185052050910644	0.002477762855124251	0.25622331239938406	0.8456936548536172	0.22447425449437403	2.7721436892600515	1.0278999999999998	45.99860000000002	13	162.82400000000004	231.9919162701955	1	0	0	1	1	0	0	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0
174174	289.4	CN1C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3	49.8	353	0	1	4	5	21	3	0	114	4	-0.4617237756087618	0.3155498550108651	0.3155498550108651	0.4617237756087618	-1.3899999999999997	157.6642305847381	3	0	2	2	4	1	0	2	0	2	1	1	0	0	2	2	0.5882352941176471	0.9673420879377341	0.4268328207689171	0.001096881898356947	0.2534744265291174	0.9208927323507748	0.3103744478608383	3.527592831802834	1.9309	79.95580000000005	21	276.20000000000005	378.2629265167793	1	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	6	0	0	0	0
17946	170.59	COC(=O)C1=CC(=CC=C1)Cl	26.3	147	0	0	2	2	11	0	0	58	3	-0.46541689885296705	0.33739541318026606	0.33739541318026606	0.46541689885296705	-1.02	79.57441440589716	1	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0.125	0.9849917449572807	0.5713469778995387	0.0037838190036796077	0.1726014552835849	0.8299565794191679	0.03076199853053999	2.7310816923682113	2.1266	42.79150000000002	11	144.22400000000005	190.76230960694696	1	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0
179615	148.2	CC=CC1=CC(=CC=C1)OC	9.2	129	0	0	1	2	11	0	1	58	1	-0.4967458557132944	0.11895600569709075	0.11895600569709075	0.4967458557132944	-1.24	84.17475977641972	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0.2	0.9909853185932527	0.6516442680658759	0.005790354961887696	0.1339705129221713	0.8719672442635792	0.038211395883249774	2.7580693515676793	2.728300000000001	47.702000000000034	11	152.26400000000004	218.78000486642011	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	3	0	0	0	0
18068	566.3	C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OC3C(C(C(C(O3)CO)O)O)O)O)O	292.0	964	0	9	17	9	36	9	0	206	21	-0.393566513612445	0.4830582396590093	0.393566513612445	0.4830582396590093	-1.3800000000000006	233.89794393471354	3	0	0	3	19	9	0	2	0	2	1	0	1	0	2	2	0.7333333333333333	0.9954877723278188	0.7439105491940311	0.0006349516499724345	0.09488991066386708	0.9699345965045518	0.13997807706414797	5.417431215316808	-4.793699999999996	108.78610000000003	36	424.1680000000001	558.792360488702	0	0	6	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	34	0	0	0	0
188297	248.32	CC1=CCC(C2(C1C3C(CC2)C(=C)C(=O)O3)C)O	46.5	451	0	1	3	0	18	5	0	98	3	-0.4577030942664643	0.33364309156641053	0.33364309156641053	0.4577030942664643	-1.09	135.70712244765593	3	0	0	1	3	1	0	3	2	1	0	0	0	1	1	2	0.6666666666666666	0.8974620001208969	0.1914002699287083	0.0011283743358726547	0.4410917799494785	0.8053530472577743	0.49293581601172026	2.705374254738982	2.2114000000000007	67.72180000000003	18	234.46400000000006	318.60882339007145	1	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	6	0	0	0	0
18950	180.16	C(C1C(C(C(C(O1)O)O)O)O)O	110.0	151	0	5	6	1	12	5	0	72	6	-0.3935665160029449	0.21346340981011272	0.21346340981011272	0.3935665160029449	-0.24000000000000002	85.93584172942023	1	0	0	1	6	5	0	1	0	1	0	0	0	0	1	1	1.0	0.9030637002822774	0.23318278366557574	0.0015803525297677374	0.4295066393345752	0.6400329940486128	0.2634998098545433	2.327216371203573	-3.2213999999999987	35.98599999999999	12	151.76000000000005	219.4402708366771	0	0	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	19	0	0	0	0
19089	136.19	COCCC1=CC=CC=C1	9.2	74	0	0	1	3	10	0	0	54	1	-0.38434541941313666	0.06256179895300135	0.06256179895300135	0.38434541941313666	-0.8200000000000001	78.49942069420739	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0.3333333333333333	0.9651173616029938	0.41390524215534996	0.004961456620947402	0.26181764327958534	0.9225028355681592	0.3599278021807243	2.3864041424413247	1.8755	42.02200000000002	10	141.98400000000004	215.1117600074379	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	0	0	0	0
19212	464.6	CC(C1CCC2(C1(CCC3C2=CC(=O)C4C3(CC(C(C4)O)O)C)C)O)C(CCC(C)(C)O)O	118.0	821	0	5	6	5	33	10	0	188	6	-0.39283984698196794	0.21136622813142641	0.21136622813142641	0.39283984698196794	-0.7900000000000003	259.8995625148838	4	0	0	0	6	5	0	4	4	0	0	0	0	3	0	3	0.8888888888888888	0.9905276730395898	0.6471008609547708	0.0007103734189574237	0.13731325115507148	0.9626650258691308	0.21875369998109573	4.722486495180883	2.7391000000000023	125.14200000000007	33	449.7360000000001	582.7008009949864	1	1	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	15	15	36	0	0	0
19235	536.28	C1C(C(C(C(O1)OP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=CC(=O)NC3=O)O)O)O)O)O	271.0	916	0	8	16	8	34	8	0	194	20	-0.3878996953407433	0.4830580444292016	0.3878996953407433	0.4830580444292016	-1.3400000000000003	219.84215680965798	3	0	0	3	18	8	0	2	0	2	1	0	1	0	2	2	0.7142857142857143	0.9939794564184341	0.7091265228630391	0.0006418151212160079	0.10956660174576165	0.9656781004432351	0.11821485960942885	5.154631237015397	-4.154599999999998	102.77930000000005	34	399.33600000000007	529.762115665289	0	0	5	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	31	0	0	0	0
19309	128.13	CC1C(=O)C(=C(O1)C)O	46.5	181	0	1	3	0	9	1	0	50	3	-0.5019496330505867	0.2934107890527332	0.2934107890527332	0.5019496330505867	-0.99	64.26426275531551	1	0	0	1	3	1	0	1	0	1	0	0	0	0	0	0	0.5	0.894732147343277	0.21923860358912153	0.0029094450066792414	0.4466031622262526	0.6349729892556919	0.26467983019495667	1.9923813951005143	0.7637	30.88279999999999	9	117.00800000000002	179.37766677156404	1	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	5	3	0	0	0	0
19710	118.13	COCCC(=O)OC	35.5	70	0	0	3	4	8	0	0	48	3	-0.4689324623566753	0.3073470165498058	0.3073470165498058	0.4689324623566753	-0.5700000000000001	62.637337046151664	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0.8	0.9943744394426841	0.7173279775731359	0.013175368193395633	0.10592201934936714	0.9624326141495155	0.17329649645641876	2.4571087877548687	0.19589999999999996	28.508999999999986	8	117.10400000000003	189.05949653379048	1	1	0	0	2	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	9	0	0	0	0
20083560	242.24	C1C(=O)C2=CC=CC=C2OC1(C3=CC=CC=C3)F	26.3	325	0	0	3	1	18	1	0	90	3	-0.4523884796322706	0.2808031633224717	0.2808031633224717	0.4523884796322706	-2.1599999999999993	119.47277074954438	3	0	0	1	2	0	0	1	0	1	2	2	0	0	0	0	0.13333333333333333	0.9793339968951118	0.5124427344489819	0.001995118609609901	0.20224965395630556	0.8912293111312931	0.16728687429496214	3.0892622944455255	3.474300000000002	65.24550000000002	18	209.52800000000005	283.06737890220614	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	3	3	0	0	0	0
20315194	268.31	CC(=O)OC1=CC2=C(CCC(O2)C3=CC=CC=C3)C=C1	35.5	335	0	0	3	3	20	1	0	102	3	-0.4853004448471493	0.30752614024121644	0.30752614024121644	0.4853004448471493	-2.289999999999999	140.1755173057573	3	0	0	1	3	0	0	1	0	1	2	2	0	0	0	0	0.23529411764705882	0.9841170608803138	0.560021505978765	0.0013494778739388395	0.17752073254775838	0.9012415918637376	0.15883288945159818	3.8175133161308294	3.678200000000002	75.88300000000004	20	247.80000000000007	347.6088919058623	1	1	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0
20421	168.66	CC1=CC(=C(C=C1)C(C)C)Cl	0.0	120	0	0	0	1	11	0	0	60	1	-0.08402053544487673	0.06413317977236344	0.06413317977236344	0.08402053544487673	-0.49000000000000005	91.45905430614657	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0.4	0.9287258579217851	0.2852263851113832	0.0018690192123388808	0.3707671517643443	0.6706674484699043	0.1381084880375105	2.4201026287700746	3.7718200000000026	50.278000000000034	11	162.77600000000004	229.42050227238272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20596579	152.21	CC1=CC(=C(C=C1)C(C)C)F	0.0	120	0	0	1	1	11	0	0	60	1	-0.20668468583045632	0.1264194488760505	0.1264194488760505	0.20668468583045632	-0.8500000000000001	85.32132348219113	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0.4	0.9602343685886383	0.3854800937227681	0.0033208446251479585	0.2791951958418678	0.786786193107107	0.1729487997013141	2.3997935113999596	3.257520000000002	45.22600000000003	11	154.84000000000003	229.81446400031632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20824	378.4	CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)C(=O)O)C(=O)O)C	149.0	645	0	3	7	5	26	4	0	138	9	-0.48039881311352484	0.3273993847027013	0.3273993847027013	0.48039881311352484	-2.55	178.62233200605834	3	2	0	2	8	3	0	2	0	2	1	1	0	0	2	2	0.4117647058823529	0.9739209559189027	0.4719549887569903	0.0007293684326646741	0.2268875748515347	0.9332907572230207	0.2808726388531001	4.012180310906287	0.4864999999999998	92.47730000000006	26	317.32000000000005	426.4830224902753	4	2	0	0	0	0	0	2	0	2	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
20976640	210.27	C1C=CC=CC1C=CC(=O)C2=CC=CC=C2	17.1	316	0	0	1	3	16	1	1	80	1	-0.28930334102217364	0.1850330106026436	0.1850330106026436	0.28930334102217364	-1.8899999999999997	115.47235100137755	2	0	0	0	1	0	0	1	1	0	1	1	0	0	0	0	0.13333333333333333	0.9878686555610477	0.6058348283241757	0.0023719765481420444	0.15529172341115902	0.9191391096159768	0.1850123056644773	3.508333745030405	3.557800000000002	66.29950000000002	16	206.26400000000004	285.3093486612879	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
213728	252.26	COC1=CC=CC2=C1OC(=CC2=O)C3=CC=CC=C3	35.5	368	0	0	3	2	19	0	0	94	3	-0.49281820438869345	0.19296434409697205	0.19296434409697205	0.49281820438869345	-2.5499999999999994	126.47463412726621	3	0	0	1	3	0	0	0	0	0	3	2	1	0	0	0	0.0625	0.9614872528614525	0.4018009013273621	0.0009633032479254345	0.27484952716884437	0.726381614934094	0.010965711523245467	3.2987932554491906	3.468600000000002	74.47200000000002	19	221.70400000000006	289.21449648384265	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	3	0	0	0	0
21465661	184.19	CCC1C(=O)C(=C(O1)C)OC(=O)C	52.6	277	0	0	4	3	13	1	0	72	4	-0.482751081479857	0.30777168691466794	0.30777168691466794	0.482751081479857	-1.32	93.37313441840391	1	0	0	1	4	0	0	1	0	1	0	0	0	0	0	0	0.5555555555555556	0.9569451896576664	0.3665213369336319	0.002520599486339003	0.290268675525026	0.8485681982799274	0.21485352633598492	2.59496198011635	1.1589	44.63700000000002	13	170.77600000000004	258.46762064907466	2	2	0	0	0	0	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	6	3	0	0	0	0
21600238	204.18	CC(=O)OC1=CC2=C(C=C1)OC(=O)C=C2	52.6	308	0	0	4	2	15	0	0	76	4	-0.4267060999870981	0.33569036903278054	0.33569036903278054	0.4267060999870981	-2.1	96.3241221349713	2	0	0	1	4	0	0	0	0	0	2	1	1	0	0	0	0.09090909090909091	0.9916726209595577	0.6635018075785007	0.0038429704446608726	0.1287843656629239	0.9329023159527996	0.06499687328167167	3.0849040696322154	1.7183	53.79300000000002	15	172.53600000000003	234.766212144597	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
21611827	272.25	C1C(=O)C2=C(C=C(C=C2OC1(C3=CC=CC=C3)O)O)O	87.0	379	0	3	5	1	20	1	0	102	5	-0.5076785492334618	0.29313584818809124	0.29313584818809124	0.5076785492334618	-2.53	131.35491787775575	3	0	0	1	5	3	0	1	0	1	2	2	0	0	0	0	0.13333333333333333	0.965770057851157	0.4137434579040099	0.001207279069792837	0.2593996826485586	0.8674301081866991	0.20121464142806422	3.2892079406233017	1.908300000000001	69.6859	20	230.33600000000004	307.06055456359616	1	1	1	2	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	5	4	0	0	0	0
21648	164.2	CC(=O)CCC1=CC=C(C=C1)O	37.3	146	0	1	2	3	12	0	0	64	2	-0.5079666452403971	0.2930920704963207	0.2930920704963207	0.5079666452403971	-1.31	88.79324368946413	1	0	0	0	2	1	0	0	0	0	1	1	0	0	0	0	0.3	0.9762648633994323	0.49017005847551537	0.00385192474795478	0.21658004638398173	0.9368487893013904	0.3226329617550906	2.713594996772638	1.9137999999999997	47.10880000000003	12	161.84000000000003	242.57288736306938	1	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
21671	138.25	CC1=CCC(CC1)C(C)C	0.0	131	0	0	0	1	10	1	0	58	0	-0.08532444770707237	0.05753415745518105	0.05753415745518105	0.08532444770707237	-0.26	89.61776487470608	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0.8	0.9752991821729381	0.47821917073419956	0.004976153196702954	0.2208879925500662	0.8463106544991474	0.2231908206808766	2.399215367624812	3.3888000000000025	45.93600000000002	10	161.15200000000004	243.82337392959315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
21722188	436.4	C1=CC(=CC=C1CCC(=O)C2=C(C=C(C(=C2O)C3C(C(C(C(O3)CO)O)O)O)O)O)O	188.0	595	0	8	10	6	31	5	0	168	10	-0.5079666452403732	0.29315413100856696	0.29315413100856696	0.5079666452403732	-2.8900000000000006	210.80873661776533	3	0	0	1	10	8	0	1	0	1	2	2	0	0	1	1	0.38095238095238093	0.9946406792404004	0.7216432971437152	0.0008266945902451273	0.10339206546053063	0.9244736096755591	0.07261038320318748	5.012874827535518	-0.1605999999999999	104.91490000000003	31	369.5520000000001	489.61619924752256	1	1	4	4	0	0	0	0	0	0	0	1	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	18	18	0	0	0	0
21928631	214.19	C1=CC=C2C(=C1)C(=O)C3=C(O2)C=C(C=C3)F	26.3	292	0	0	3	0	16	0	0	78	3	-0.4557069800868194	0.20002581772771313	0.20002581772771313	0.4557069800868194	-2.1599999999999997	99.7614000111211	3	0	0	1	2	0	0	0	0	0	3	2	1	0	0	0	0.0	0.9809488322249792	0.5304193178594792	0.0023137488730736984	0.19426628260315723	0.8057337174003599	1.9948557976981422e-11	2.892905715633126	3.085300000000001	59.948000000000015	16	174.60000000000005	222.7939587861513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21932272	288.25	C1C(=O)C2=C(C=C(C=C2OC1(C3=CC=C(C=C3)O)O)O)O	107.0	405	0	4	6	1	21	1	0	108	6	-0.5079665768048799	0.29313584818809124	0.29313584818809124	0.5079665768048799	-2.73	136.235821888079	3	0	0	1	6	4	0	1	0	1	2	2	0	0	0	0	0.13333333333333333	0.9722369299494356	0.4553382235564459	0.0010405918913459218	0.23399861547132383	0.8471522444808354	0.1403605147936078	3.5439062882756693	1.613900000000001	71.3507	21	238.60000000000005	312.2007379892797	1	1	1	3	0	0	0	0	0	0	0	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	5	4	0	0	0	0
220184	151.16	C1=CC=C(C=C1)CC(=O)NO	49.3	130	0	2	2	2	11	0	0	58	3	-0.2886261021252664	0.24724961786128924	0.24724961786128924	0.2886261021252664	-1.35	77.41040527549185	1	1	0	0	3	2	0	0	0	0	1	1	0	0	0	0	0.125	0.9881607885351429	0.6145479037395304	0.0064562245767024115	0.15342182374618235	0.973926440665135	0.2061958019469572	2.6303217008185293	0.7344999999999999	40.07520000000001	11	140.77600000000004	205.18632276448417	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
