cid	MolecularWeight	smiles	TPSA	Complexity	Charge	HBondDonorCount	HBondAcceptorCount	RotatableBondCount	HeavyAtomCount	AtomStereoCount	BondStereoCount	NumValenceElectrons	NumHeteroatoms	MinPartialCharge	MaxPartialCharge	MinAbsPartialCharge	MaxAbsPartialCharge	HallKierAlpha	LabuteASA	NumRings	NumAmideBonds	NumBridgeheadAtoms	NumHeterocycles	NumLipinskiHBA	NumLipinskiHBD	NumSpiroAtoms	NumAliphaticRings	NumAliphaticCarbocycles	NumAliphaticHeterocycles	NumAromaticRings	NumAromaticCarbocycles	NumAromaticHeterocycles	NumSaturatedCarbocycles	NumSaturatedHeterocycles	NumSaturatedRings	FractionCSP3	Eccentricity	Asphericity	InertialShapeFactor	NPR1	NPR2	SpherocityIndex	RadiusOfGyration	MolLogP	MolMR	HeavyAtomCount	VanDerWaalsVolume	SASA	C_O	C_O_noCOO	Al_OH	Ar_OH	methoxy	oxime	ester	Al_COO	Ar_COO	COO	COO2	ketone	ether	phenol	aldehyde	quatN	NH2	NH1	NH0	Ar_N	Ar_NH	aniline	Imine	nitrile	hdrzine	hdrzone	nitroso	N_O	nitro	azo	diazo	azide	amide	priamide	amidine	guanido	Nhpyrrole	imide	isocyan	isothiocyan	thiocyan	halogen	alkyl_halide	sulfide	SH	C_S	sulfone	sulfonamd	prisulfonamd	barbitur	urea	term_acetylene	imidazole	furan	thiophene	thiazole	oxazole	pyridine	piperdine	piperzine	morpholine	lactam	lactone	tetrazole	epoxide	unbrch_alkane	bicyclic	benzene	phos_acid	phos_ester	nitro_arom	nitro_arom_nonortho	dihydropyridine	phenol_noOrthoHbond	Al_OH_noTert	benzodiazepine	para_hydroxylation	allylic_oxid	aryl_methyl	Ndealkylation1	Ndealkylation2	alkyl_carbamate	ketone_Topliss	ArN	HOCCN	primary_alcohol	secondary_alcohol	tertiary_alcohol	coumarin	thiophenol	hydroxyamino
135398627	605.3	C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OC4C(C(C(C(O4)CO)O)O)O)O)O)N=C(NC2=O)N	327.0	1050	0	10	18	9	39	9	0	220	23	-0.393566513612445	0.4830582396590093	0.393566513612445	0.4830582396590093	-1.9100000000000006	251.70786923002296	4	0	0	4	21	11	0	2	0	2	2	0	2	0	2	2	0.6875	0.9959318992683336	0.7556172478368945	0.000505800468350491	0.09010911174664664	0.9729026497284609	0.12064818493299337	6.031090105972846	-4.6284999999999945	120.02450000000003	39	453.6240000000001	604.0783577708614	0	0	6	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	3	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	35	34	0	0	0	0
135402013	589.3	CC1C(C(C(C(O1)OP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=NC4=C3N=C(NC4=O)N)O)O)O)O)O	307.0	1040	0	9	17	8	38	9	0	214	22	-0.3876060287923284	0.4830582210161781	0.3876060287923284	0.4830582210161781	-1.87	246.82696521969967	4	0	0	4	20	10	0	2	0	2	2	0	2	0	2	2	0.6875	0.993217979142636	0.6939409543657659	0.0004488711411398704	0.11626713167451154	0.9671754364505213	0.14183939144774704	5.723407168273029	-3.600899999999997	118.61270000000003	38	445.7920000000001	590.0579255762804	0	0	5	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	3	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	32	31	0	0	0	0
135403798	564.5	C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC4=C(C(=C(C=C4C5C(CC6=C(C=C(C=C6O5)O)O)O)O)O)C(=O)C(=C3)O)O	218.0	1060	0	9	12	2	41	4	0	212	12	-0.5076790312956447	0.2933177902753714	0.2933177902753714	0.5076790312956447	-5.069999999999999	264.451774658608	6	0	0	2	12	9	0	2	0	2	4	4	0	0	0	0	0.20689655172413793	0.9658055300645327	0.41447081703883415	0.00022179669185396782	0.25926758011129514	0.8158556403109998	0.1208834532191951	5.106582818823809	2.2134000000000036	140.91520000000008	41	455.7040000000001	576.702195262852	0	0	2	7	0	0	0	0	0	0	0	0	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	12	12	0	0	0	0
13846689	304.29	C1C2=CC(=C(C=C2C3=C(C=C(C=C3)O)OCC1(CO)O)O)O	110.0	391	0	5	6	1	22	1	0	116	6	-0.5078224161781587	0.29329397118755	0.29329397118755	0.5078224161781587	-2.44	148.94002791342638	3	0	0	1	6	5	0	1	0	1	2	2	0	0	0	0	0.25	0.8917641357014054	0.214205083817793	0.00045353856438770125	0.4525005262723185	0.6344717302064888	0.2116890850691802	3.2559915890893176	1.1287000000000003	78.107	22	257.4800000000001	338.96773397790156	0	0	2	3	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	9	9	27	0	0	0
143754	114.17	CC1=CC=C(O1)S	14.1	65	0	1	2	0	7	0	0	38	2	-0.45545260378472224	0.15687929434991982	0.15687929434991982	0.45545260378472224	-0.37	55.8564600301833	1	0	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0.2	0.9837320860231702	0.5569850763161577	0.010324897779970733	0.1796418184290678	0.8307408374019024	0.0839031300622537	1.9858042981773483	1.8767200000000002	30.696999999999996	7	100.48800000000003	147.57610007695922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
14427423	372.4	CC(C)(CCC1=C2C(=C(C=C1O)O)C(=O)C(=C(O2)C3=CC=C(C=C3)O)O)O	127.0	591	0	5	7	4	27	0	0	142	7	-0.5079662130041038	0.2934343477681031	0.2934343477681031	0.5079662130041038	-3.19	182.46514140830453	3	0	0	1	7	5	0	0	0	0	3	2	1	0	0	0	0.25	0.9182583500123499	0.24289793732400422	0.0003908924857205027	0.39598182108853996	0.7309863023715161	0.25191626432691505	3.6725247831925425	2.985900000000003	99.19800000000001	27	320.9360000000001	420.0656178435954	0	0	1	4	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	3	3	27	0	0	0
1548943	305.4	CC(C)C=CCCCCC(=O)NCC1=CC(=C(C=C1)O)OC	58.6	341	0	2	3	9	22	0	1	122	4	-0.5042545920952964	0.29329374166240396	0.29329374166240396	0.5042545920952964	-1.9699999999999998	170.81919912032313	1	1	0	0	4	2	0	0	0	0	1	1	0	0	0	0	0.5	0.9898569046394692	0.6363176416199957	0.000974163270435768	0.1420679708363892	0.9561519670626981	0.17890872302731922	4.871499806627652	3.789600000000002	88.95150000000005	22	309.36000000000007	448.79172839002183	1	1	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	3	3	0	0	0	0
1549095	180.2	COC1=C(C=CC(=C1)C=CCO)O	49.7	168	0	2	3	3	13	0	1	70	3	-0.5042543435738578	0.2932937444910581	0.2932937444910581	0.5042543435738578	-1.4800000000000002	93.93656779706625	1	0	0	0	3	2	0	0	0	0	1	1	0	0	0	0	0.2	0.983265945360655	0.5512685268835057	0.0027208861438215264	0.1821759608016855	0.8403900992709676	0.07188139333667891	3.0845733083162616	1.4062999999999997	50.778600000000026	13	169.88000000000005	238.12137253190878	0	0	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	6	0	0	0	0
155011	330.29	CC1=CC2=C(C(=C1O)OC)C(=O)C3=C(C(=C(C=C3C2=O)O)OC)O	113.0	521	0	3	7	2	24	0	0	124	7	-0.5041396003475447	0.29332026794209004	0.29332026794209004	0.5041396003475447	-3.22	156.1698104364352	3	0	0	0	7	3	0	1	1	0	2	2	0	0	0	0	0.17647058823529413	0.970835848739815	0.45042693576482296	0.0007591242534886909	0.2397451872335358	0.7782864596434775	0.05010732258568476	3.61441749829911	1.9044199999999996	82.58440000000002	24	274.4320000000001	356.6541759129141	2	2	0	3	2	0	0	0	0	0	0	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	6	6	0	0	0	0
155240	196.2	CC(=O)OCCC1=CC(=C(C=C1)O)O	66.8	193	0	2	4	4	14	0	0	76	4	-0.5042598930441967	0.3021342050869285	0.3021342050869285	0.5042598930441967	-1.71	98.78769292929425	1	0	0	0	4	2	0	0	0	0	1	1	0	0	0	0	0.3	0.9940047508831733	0.7075097764534299	0.003929556159195019	0.1093368886592298	0.9192092900693739	0.09191433664581593	3.3256598962063815	1.2033999999999998	50.10860000000003	14	179.21600000000004	258.64719401461446	1	1	0	2	0	0	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0
15541	332.35	CC1CC(=O)C2(C(O1)OC3C(C(C(C(C3O2)NC)O)NC)O)O	130.0	478	0	5	9	2	23	9	0	132	9	-0.38965808462913826	0.279549044400257	0.279549044400257	0.38965808462913826	-0.65	167.5460045096521	3	0	0	2	9	5	0	3	1	2	0	0	0	1	2	3	0.9285714285714286	0.9556736350155268	0.3610984999815275	0.0007881405227634898	0.2944280953581189	0.8115335568307934	0.17929506241544887	3.3286813106402615	-2.9255999999999966	76.36380000000004	23	288.41600000000005	384.4203319903362	1	1	3	0	0	0	0	0	0	0	0	1	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	25	23	0	0	0	0
16666	156.26	CC1CCC(C(C1)O)C(C)C	20.2	120	0	1	1	1	11	3	0	66	1	-0.39282090888948124	0.21045980546925236	0.21045980546925236	0.39282090888948124	-0.04	97.99821291754922	1	0	0	0	1	1	0	1	1	0	0	0	0	1	0	1	1.0	0.8887737499700628	0.17594977190312922	0.002421587098860733	0.45834618070204575	0.817993239519548	0.42769967491668415	2.316834955158837	2.4395000000000007	47.34980000000002	11	174.22400000000005	255.99525355784948	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0
17100	154.25	CC1=CCC(CC1)C(C)(C)O	20.2	168	0	1	1	1	11	1	0	64	1	-0.39017057506874137	0.21084081819892894	0.21084081819892894	0.39017057506874137	-0.3	94.49866888502933	1	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0.8	0.9487293174142531	0.3363146874699708	0.003918003847612294	0.3160896744259216	0.9263809740434391	0.3813772062957141	2.3317866205568887	2.5037000000000007	47.39580000000002	11	169.24800000000005	254.38136354208984	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	3	27	0	0	0
1738	182.17	COC1=C(C=CC(=C1)CC(=O)O)O	66.8	181	0	2	4	3	13	0	0	70	4	-0.504254602281173	0.3073171596154548	0.3073171596154548	0.504254602281173	-1.71	89.61280981456204	1	0	0	0	4	2	0	0	0	0	1	1	0	0	0	0	0.2222222222222222	0.947897987632855	0.33051796060002914	0.0019106410863973266	0.3185740181521146	0.7705833919506383	0.17556959929799065	2.694271047829897	1.0278999999999998	45.99860000000002	13	162.55200000000005	228.8157698146859	1	0	0	1	1	0	0	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0
174174	289.4	CN1C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3	49.8	353	0	1	4	5	21	3	0	114	4	-0.4617237756087618	0.3155498550108651	0.3155498550108651	0.4617237756087618	-1.3899999999999997	157.6642305847381	3	0	2	2	4	1	0	2	0	2	1	1	0	0	2	2	0.5882352941176471	0.9880438220477558	0.6103488376416407	0.0015505313965046986	0.15417329766617388	0.9495673790751117	0.24382077410949574	3.7998690493992133	1.9309	79.95580000000005	21	276.12000000000006	385.09867940222006	1	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	6	0	0	0	0
174375	357.2	C1=CC(=CC=C1C2=C3C(=C(N2)O)C(=NC3=O)C4=CC=C(C=C4)Cl)Cl	65.4	525	0	2	2	2	24	0	0	118	6	-0.4940729077979201	0.2947862693251609	0.2947862693251609	0.4940729077979201	-2.559999999999999	161.13084771181025	4	1	0	2	4	2	0	1	0	1	3	2	1	0	0	0	0.0	0.9973005034823351	0.7958641961117585	0.0015331863353654023	0.07342823539947696	0.9283523588295233	0.008197254140447191	4.8069250764883	4.6853000000000025	94.32499999999999	24	281.59200000000004	335.0479361414361	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
176096	304.34	COC1=CC(=CC(=C1O)OC)CCC2=CC(=C(C=C2)O)OC	68.2	310	0	2	5	6	22	0	0	118	5	-0.5042546045040497	0.2934299852814115	0.2934299852814115	0.5042546045040497	-2.56	157.51506161006736	2	0	0	0	5	2	0	0	0	0	2	2	0	0	0	0	0.29411764705882354	0.9842943277820632	0.5628990392193357	0.0008416257717120905	0.17653519846210913	0.8355075921385356	0.05062201250474226	4.3114434661595675	2.908800000000001	83.27760000000004	22	281.07200000000006	391.9774060366511	0	0	0	2	3	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	9	9	0	0	0	0
18068	566.3	C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OC3C(C(C(C(O3)CO)O)O)O)O)O	292.0	964	0	9	17	9	36	9	0	206	21	-0.393566513612445	0.4830582396590093	0.393566513612445	0.4830582396590093	-1.3800000000000006	233.89794393471354	3	0	0	3	19	9	0	2	0	2	1	0	1	0	2	2	0.7333333333333333	0.9950834927405373	0.7329547086963534	0.0005804298051528218	0.09903960054086078	0.9530019780003766	0.0911637097556932	5.48051840879149	-4.793699999999996	108.78610000000003	36	424.0320000000001	543.668347439891	0	0	6	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	34	0	0	0	0
188297	248.32	CC1=CCC(C2(C1C3C(CC2)C(=C)C(=O)O3)C)O	46.5	451	0	1	3	0	18	5	0	98	3	-0.4577030942664643	0.33364309156641053	0.33364309156641053	0.4577030942664643	-1.09	135.70712244765593	3	0	0	1	3	1	0	3	2	1	0	0	0	1	1	2	0.6666666666666666	0.932025516907135	0.2722004473496353	0.001322420038522715	0.362392654221892	0.8239509664408278	0.35740288279556515	2.751141279926724	2.2114000000000007	67.72180000000003	18	233.32000000000005	318.18104294096094	1	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	6	0	0	0	0
19235	536.28	C1C(C(C(C(O1)OP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=CC(=O)NC3=O)O)O)O)O)O	271.0	916	0	8	16	8	34	8	0	194	20	-0.3878996953407433	0.4830580444292016	0.3878996953407433	0.4830580444292016	-1.3400000000000003	219.84215680965798	3	0	0	3	18	8	0	2	0	2	1	0	1	0	2	2	0.7142857142857143	0.9971382042306154	0.7916600091256915	0.0007730192202428549	0.07560027555335612	0.977996369552547	0.10514750933872058	5.660570197475797	-4.154599999999998	102.77930000000005	34	397.7920000000001	526.3424487744568	0	0	5	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	31	0	0	0	0
21487628	266.38	CC(C)CCCC(C)OC1=CC(=CC(=C1)OC)OC	27.7	218	0	0	3	8	19	1	0	108	3	-0.4964809367723131	0.12659095788953373	0.12659095788953373	0.4964809367723131	-1.3800000000000001	152.9506929563467	1	0	0	0	3	0	0	0	0	0	1	1	0	0	0	0	0.625	0.9819118606150058	0.5364247045139879	0.0010778853057908746	0.18933858028298772	0.863968175950777	0.14853144186785872	4.039274210367577	4.297400000000004	78.32500000000006	19	276.08000000000004	394.93571845141093	0	0	0	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	9	0	0	0	0
21611827	272.25	C1C(=O)C2=C(C=C(C=C2OC1(C3=CC=CC=C3)O)O)O	87.0	379	0	3	5	1	20	1	0	102	5	-0.5076785492334618	0.29313584818809124	0.29313584818809124	0.5076785492334618	-2.53	131.35491787775575	3	0	0	1	5	3	0	1	0	1	2	2	0	0	0	0	0.13333333333333333	0.9737446515907293	0.46740131904420407	0.0012113961759209198	0.22764303964419635	0.8196398154677441	0.09170111364372037	3.3429234626778044	1.908300000000001	69.6859	20	230.16000000000005	305.7103901653644	1	1	1	2	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	5	4	0	0	0	0
21648	164.2	CC(=O)CCC1=CC=C(C=C1)O	37.3	146	0	1	2	3	12	0	0	64	2	-0.5079666452403971	0.2930920704963207	0.2930920704963207	0.5079666452403971	-1.31	88.79324368946413	1	0	0	0	2	1	0	0	0	0	1	1	0	0	0	0	0.3	0.9933465790026964	0.6986280883207995	0.006020492790371836	0.11516324927527763	0.9887697655198656	0.20664913210053032	3.022621061476627	1.9137999999999997	47.10880000000003	12	161.40000000000003	240.83848676446362	1	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
21722188	436.4	C1=CC(=CC=C1CCC(=O)C2=C(C=C(C(=C2O)C3C(C(C(C(O3)CO)O)O)O)O)O)O	188.0	595	0	8	10	6	31	5	0	168	10	-0.5079666452403732	0.29315413100856696	0.29315413100856696	0.5079666452403732	-2.8900000000000006	210.80873661776533	3	0	0	1	10	8	0	1	0	1	2	2	0	0	1	1	0.38095238095238093	0.9942622550577063	0.7143856255595745	0.0008239052031827564	0.10696994048593687	0.9550087917044123	0.1346651187555974	5.059556364538003	-0.1605999999999999	104.91490000000003	31	366.9520000000001	482.2800274914206	1	1	4	4	0	0	0	0	0	0	0	1	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	18	18	0	0	0	0
21932272	288.25	C1C(=O)C2=C(C=C(C=C2OC1(C3=CC=C(C=C3)O)O)O)O	107.0	405	0	4	6	1	21	1	0	108	6	-0.5079665768048799	0.29313584818809124	0.29313584818809124	0.5079665768048799	-2.73	136.235821888079	3	0	0	1	6	4	0	1	0	1	2	2	0	0	0	0	0.13333333333333333	0.967904376734935	0.4279246034978889	0.0010825838272183821	0.2513187567559512	0.8936101897306864	0.24782912275924088	3.4956977105123648	1.613900000000001	71.3507	21	238.61600000000007	313.10309060215934	1	1	1	3	0	0	0	0	0	0	0	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	5	4	0	0	0	0
220295	214.22	C1=CC=C(C(=C1)C(=O)C2=CC=C(C=C2)O)O	57.5	244	0	2	3	2	16	0	0	80	3	-0.5079662129521548	0.2931291525878923	0.2931291525878923	0.5079662129521548	-2.29	106.82647456232596	2	0	0	0	3	2	0	0	0	0	2	2	0	0	0	0	0.0	0.9827583867911357	0.5452408592500548	0.002234051247948374	0.18489443796849223	0.8557202257393505	0.1010798568537067	3.141180593514367	2.328800000000001	59.646100000000025	16	189.56000000000006	251.23225483440388	1	1	0	2	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
227829	222.37	CC1CCC(CC2=C1CCC2C)C(C)(C)O	20.2	301	0	1	1	1	16	3	0	92	1	-0.3901705885536229	0.21084081804929508	0.21084081804929508	0.3901705885536229	-0.3	136.55731230482562	2	0	0	0	1	1	0	2	2	0	0	0	0	0	0	0	0.8666666666666667	0.9217005492095006	0.2497362653313639	0.0011513633273881304	0.38790217527993426	0.7424450522467663	0.3143057454447748	2.821857013036186	3.920000000000003	68.22680000000004	16	239.47200000000007	335.63764273090095	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	3	27	0	0	0
23581946	430.5	CC=C(C)C(=O)OC1C(=CC23C1(C(C(=CC(C2=O)C4C(C4(C)C)CC3C)CO)O)O)C	104.0	926	0	3	6	4	31	8	1	170	6	-0.4512349876223054	0.333585193038726	0.333585193038726	0.4512349876223054	-1.76	231.25402652894817	4	0	2	0	6	3	1	4	4	0	0	0	0	2	0	2	0.68	0.9606555939701493	0.3859944254843357	0.0005351470161488982	0.2777423802264599	0.8784173144942613	0.2128923831732184	3.846901084720733	2.332300000000001	114.66540000000008	31	403.2400000000001	542.3473634054196	2	2	3	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	13	12	27	0	0	0
238398	140.1	CC(C)C(=O)C(F)(F)F	17.1	114	0	0	4	1	9	0	0	54	4	-0.2892908912085021	0.4497460490604494	0.2892908912085021	0.4497460490604494	-0.54	60.691941295413166	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.8	0.9062008144491582	0.2080543031000982	0.004163563718284274	0.4228475894358181	0.8387307151668438	0.35440163720703044	1.9608857300272053	1.7738	25.89999999999999	9	113.88000000000002	164.83992132308111	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
